Algoritmo,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
TOPSIS,18:09:11.016150,2024-02-29,18:09:11.080338,0:00:00.064188
0,1,2,3,4
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
0
0.4
0.2
0.03
0.07
0.3
0
0
1
2
3
4
C1,C2,C3,C4,C5
0.2393516368382302,0.2345372454599559,0.35041636680032323,0.4355775230809382,0.9496439502654631
0.2642840990088791,0.25948801625356827,0.33039257441173336,0.40553769390294253,0.2898913111336677
0.28423006874539836,0.2844387870471806,0.33039257441173336,0.38050450292127935,0.10995877318863256
0.3091625309160473,0.3093895578407929,0.3153747301202909,0.29038501538729217,0.03498688237820127
0.3291085006525665,0.3293501744756828,0.35041636680032323,0.42556424668827303,0.019992504216115013
0.3490544703890857,0.35430094526929506,0.33039257441173336,0.29038501538729217,0.014994378162086259
0.37398693255973464,0.37426156190418497,0.33039257441173336,0.2353119952276333,0.009996252108057506
0.39393290229625383,0.3942221785390749,0.33039257441173336,0.17523233687164183,0.009996252108057506
0.413878872032773,0.4141827951739647,0.33039257441173336,0.2553385480129638,0.0
C1,C2,C3,C4,C5
0.09574065473529209,0.04690744909199118,0.010512491004009696,0.03049042661566568,0.2848931850796389
0.10571363960355165,0.05189760325071366,0.009911777232352,0.02838763857320598,0.0869673933401003
0.11369202749815935,0.05688775740943613,0.009911777232352,0.026635315204489557,0.03298763195658977
0.12366501236641891,0.06187791156815858,0.009461241903608726,0.020326951077110453,0.010496064713460382
0.1316434002610266,0.06587003489513657,0.010512491004009696,0.029789497268179116,0.005997751264834503
0.13962178815563428,0.07086018905385902,0.009911777232352,0.020326951077110453,0.004498313448625877
0.14959477302389387,0.07485231238083699,0.009911777232352,0.016471839665934334,0.0029988756324172516
0.15757316091850154,0.07884443570781498,0.009911777232352,0.01226626358101493,0.0029988756324172516
0.1655515488131092,0.08283655903479295,0.009911777232352,0.017873698360907467,0.0
0
0.1655515488131092
0.08283655903479295
0.010512491004009696
0.03049042661566568
0.2848931850796389
0
0.09574065473529209
0.04690744909199118
0.009461241903608726
0.01226626358101493
0.0
0
0.07851408710050789
0.20908657530767166
0.2585234625562354
0.2785532765272661
0.2814618620422841
0.28202965633901816
0.2828067365252233
0.2826242636365986
0.2851730520117763
0
0.2854774109238873
0.08915038577484317
0.04143325749837467
0.034336956085830705
0.044639989475672874
0.05083994601500849
0.060893879398689926
0.06965935810885064
0.07871536177976529
0
0.7842969203218978
0.29892467201668355
0.1381307859708272
0.10974122074398511
0.1368897148785883
0.1527323181674522
0.17717128389484854
0.19773657873650632
0.2163173071645487
0
A4
A5
A3
A6
A7
A8
A9
A2
A1
